article_number,article_label,article_url,image_number,image_role,block_index,gallery_index,image_id,page_variant_url,orig_url,file_path,orig_format,orig_width,orig_height,actual_format,actual_width,actual_height,byte_size,sha256,download_status,exception_note,duplicate_of,primary_class,graphic_kind,graphic_kinds,scene_tags,scene_description,motion_cues,risk_notes
16,Mary Kay — Тренды красоты: что нового в косметике и уходе за кожей,https://marykay.promo.page/media/trendy-krasoty-chto-novogo-v-kosmetike-i-uhode-za-kojei-6a3d13553046bd041c2e78a2_0_0,03,article_image,2,,6a3d13685f6eb774ed00e30c,https://avatars.mds.yandex.net/get-promoarticles/5126709/pub_6a3d13553046bd041c2e78a2_6a3d13685f6eb774ed00e30c/scale_1200,https://avatars.mds.yandex.net/get-promoarticles/5126709/pub_6a3d13553046bd041c2e78a2_6a3d13685f6eb774ed00e30c/orig,PROMOPAGES-10060-campaigns-20260805-v1/articles/16-marykay-trendy-krasoty/03.png,PNG,2048,1143,PNG,2048,1143,4115844,22e8f9e71ca155afbdf60cc6e8685f88f9aa7890d344bca305a48e5ed6213176,ok,,,,,,,,,
16,Mary Kay — Тренды красоты: что нового в косметике и уходе за кожей,https://marykay.promo.page/media/trendy-krasoty-chto-novogo-v-kosmetike-i-uhode-za-kojei-6a3d13553046bd041c2e78a2_0_0,04,article_image,7,,6a3d1368a447d7572294ade2,https://avatars.mds.yandex.net/get-promoarticles/5126709/pub_6a3d13553046bd041c2e78a2_6a3d1368a447d7572294ade2/scale_1200,https://avatars.mds.yandex.net/get-promoarticles/5126709/pub_6a3d13553046bd041c2e78a2_6a3d1368a447d7572294ade2/orig,PROMOPAGES-10060-campaigns-20260805-v1/articles/16-marykay-trendy-krasoty/04.jpeg,JPEG,1000,781,JPEG,1000,781,139697,49e688993933ee097b64357682f536f158ae5391e3c1000f54ef8cad0ba4bc9e,ok,,,,,,,,,
16,Mary Kay — Тренды красоты: что нового в косметике и уходе за кожей,https://marykay.promo.page/media/trendy-krasoty-chto-novogo-v-kosmetike-i-uhode-za-kojei-6a3d13553046bd041c2e78a2_0_0,05,article_image,12,,6a3d1368a447d7572294ade3,https://avatars.mds.yandex.net/get-promoarticles/6165752/pub_6a3d13553046bd041c2e78a2_6a3d1368a447d7572294ade3/scale_1200,https://avatars.mds.yandex.net/get-promoarticles/6165752/pub_6a3d13553046bd041c2e78a2_6a3d1368a447d7572294ade3/orig,PROMOPAGES-10060-campaigns-20260805-v1/articles/16-marykay-trendy-krasoty/05.png,PNG,768,768,PNG,768,768,145582,55940a7f8872ac1cbf754b1cbe72c6c73389cf27c7b34f13febc1946029d6b3b,ok,,,,,,,,,
16,Mary Kay — Тренды красоты: что нового в косметике и уходе за кожей,https://marykay.promo.page/media/trendy-krasoty-chto-novogo-v-kosmetike-i-uhode-za-kojei-6a3d13553046bd041c2e78a2_0_0,06,article_image,21,,6a3d13685a8cab7b46b6a8f0,https://avatars.mds.yandex.net/get-promoarticles/5126709/pub_6a3d13553046bd041c2e78a2_6a3d13685a8cab7b46b6a8f0/scale_1200,https://avatars.mds.yandex.net/get-promoarticles/5126709/pub_6a3d13553046bd041c2e78a2_6a3d13685a8cab7b46b6a8f0/orig,PROMOPAGES-10060-campaigns-20260805-v1/articles/16-marykay-trendy-krasoty/06.png,PNG,768,768,PNG,768,768,177327,036300677b23cb195036f3b5c72aa14549de5d1cc4ad9fe257385c5e35b0d40b,ok,,,,,,,,,
16,Mary Kay — Тренды красоты: что нового в косметике и уходе за кожей,https://marykay.promo.page/media/trendy-krasoty-chto-novogo-v-kosmetike-i-uhode-za-kojei-6a3d13553046bd041c2e78a2_0_0,07,article_image,25,,6a3d1369a447d7572294ade4,https://avatars.mds.yandex.net/get-promoarticles/5096941/pub_6a3d13553046bd041c2e78a2_6a3d1369a447d7572294ade4/scale_1200,https://avatars.mds.yandex.net/get-promoarticles/5096941/pub_6a3d13553046bd041c2e78a2_6a3d1369a447d7572294ade4/orig,PROMOPAGES-10060-campaigns-20260805-v1/articles/16-marykay-trendy-krasoty/07.png,PNG,1402,1122,PNG,1402,1122,2812651,30da3d2c26c8011a16865975f96053dfb425e057cf15331f8c610a96288be6b9,ok,,,,,,,,,
17,ВОЛМА — Наливной пол трескается и пылит? В чем может быть ошибка,https://volma.promo.page/promo/nalivnoi-pol-treskaetsia-i-pylit-v-chem-mojet-byt-oshibka-6a268ddbbf5214766a58cd74_0_0,01,cover,,,6a268ef3bf5214766a59098a,https://avatars.mds.yandex.net/get-promoarticles/7545082/pub_6a268ddbbf5214766a58cd74_6a268ef3bf5214766a59098a/scale_1200,https://avatars.mds.yandex.net/get-promoarticles/7545082/pub_6a268ddbbf5214766a58cd74_6a268ef3bf5214766a59098a/orig,PROMOPAGES-10060-campaigns-20260805-v1/articles/17-volma-nalivnoi-pol/01.jpeg,JPEG,2554,1806,JPEG,2554,1806,758704,c0bbdf8d577aeb4e5c4e2c725b75d0e25e3abb27f268775b757841ffee3da9b6,ok,,,,,,,,,
17,ВОЛМА — Наливной пол трескается и пылит? В чем может быть ошибка,https://volma.promo.page/promo/nalivnoi-pol-treskaetsia-i-pylit-v-chem-mojet-byt-oshibka-6a268ddbbf5214766a58cd74_0_0,02,cover_mobile,,,6a268eef0531384d521a250e,https://avatars.mds.yandex.net/get-promoarticles/5400274/pub_6a268ddbbf5214766a58cd74_6a268eef0531384d521a250e/scale_1200,https://avatars.mds.yandex.net/get-promoarticles/5400274/pub_6a268ddbbf5214766a58cd74_6a268eef0531384d521a250e/orig,PROMOPAGES-10060-campaigns-20260805-v1/articles/17-volma-nalivnoi-pol/02.jpeg,JPEG,2554,1806,JPEG,2554,1806,758704,c0bbdf8d577aeb4e5c4e2c725b75d0e25e3abb27f268775b757841ffee3da9b6,ok,,,,,,,,,
17,ВОЛМА — Наливной пол трескается и пылит? В чем может быть ошибка,https://volma.promo.page/promo/nalivnoi-pol-treskaetsia-i-pylit-v-chem-mojet-byt-oshibka-6a268ddbbf5214766a58cd74_0_0,03,article_image,1,,6a268df3b55c4222ecf5576e,https://avatars.mds.yandex.net/get-promoarticles/7545082/pub_6a268ddbbf5214766a58cd74_6a268df3b55c4222ecf5576e/scale_1200,https://avatars.mds.yandex.net/get-promoarticles/7545082/pub_6a268ddbbf5214766a58cd74_6a268df3b55c4222ecf5576e/orig,PROMOPAGES-10060-campaigns-20260805-v1/articles/17-volma-nalivnoi-pol/03.png,PNG,1080,722,PNG,1080,722,1053398,e101c745034dfa157c843b823bf3e1d1c99aa06f757822a9d4c735d4bbcc53d9,ok,,,,,,,,,
17,ВОЛМА — Наливной пол трескается и пылит? В чем может быть ошибка,https://volma.promo.page/promo/nalivnoi-pol-treskaetsia-i-pylit-v-chem-mojet-byt-oshibka-6a268ddbbf5214766a58cd74_0_0,04,article_image,4,,6a268df381cbac61b6b9a322,https://avatars.mds.yandex.net/get-promoarticles/6429949/pub_6a268ddbbf5214766a58cd74_6a268df381cbac61b6b9a322/scale_1200,https://avatars.mds.yandex.net/get-promoarticles/6429949/pub_6a268ddbbf5214766a58cd74_6a268df381cbac61b6b9a322/orig,PROMOPAGES-10060-campaigns-20260805-v1/articles/17-volma-nalivnoi-pol/04.png,PNG,1080,670,PNG,1080,670,1756207,3321542f6d64427bee141ea96952fc1df48a5ab57939bde5c1e48c0aa72f0ab7,ok,,,,,,,,,
17,ВОЛМА — Наливной пол трескается и пылит? В чем может быть ошибка,https://volma.promo.page/promo/nalivnoi-pol-treskaetsia-i-pylit-v-chem-mojet-byt-oshibka-6a268ddbbf5214766a58cd74_0_0,05,article_image,8,,6a268df3bf5214766a58d1cb,https://avatars.mds.yandex.net/get-promoarticles/4956602/pub_6a268ddbbf5214766a58cd74_6a268df3bf5214766a58d1cb/scale_1200,https://avatars.mds.yandex.net/get-promoarticles/4956602/pub_6a268ddbbf5214766a58cd74_6a268df3bf5214766a58d1cb/orig,PROMOPAGES-10060-campaigns-20260805-v1/articles/17-volma-nalivnoi-pol/05.png,PNG,618,342,PNG,618,342,406772,7d6fb18ea70ffa9627cd569327016230d77b8bd24dc62282e732fa134e2f29b2,ok,,,,,,,,,
17,ВОЛМА — Наливной пол трескается и пылит? В чем может быть ошибка,https://volma.promo.page/promo/nalivnoi-pol-treskaetsia-i-pylit-v-chem-mojet-byt-oshibka-6a268ddbbf5214766a58cd74_0_0,06,article_image,18,,6a268df30531384d5219f20d,https://avatars.mds.yandex.net/get-promoarticles/7545082/pub_6a268ddbbf5214766a58cd74_6a268df30531384d5219f20d/scale_1200,https://avatars.mds.yandex.net/get-promoarticles/7545082/pub_6a268ddbbf5214766a58cd74_6a268df30531384d5219f20d/orig,PROMOPAGES-10060-campaigns-20260805-v1/articles/17-volma-nalivnoi-pol/06.png,PNG,1010,670,PNG,1010,670,808578,00dfb63c374b57bda3ed61fded9701459373fb0ad64d65fb6b46c1a82e2dbcfc,ok,,,,,,,,,
17,ВОЛМА — Наливной пол трескается и пылит? В чем может быть ошибка,https://volma.promo.page/promo/nalivnoi-pol-treskaetsia-i-pylit-v-chem-mojet-byt-oshibka-6a268ddbbf5214766a58cd74_0_0,07,article_image,22,,6a268df381cbac61b6b9a323,https://avatars.mds.yandex.net/get-promoarticles/7545082/pub_6a268ddbbf5214766a58cd74_6a268df381cbac61b6b9a323/scale_1200,https://avatars.mds.yandex.net/get-promoarticles/7545082/pub_6a268ddbbf5214766a58cd74_6a268df381cbac61b6b9a323/orig,PROMOPAGES-10060-campaigns-20260805-v1/articles/17-volma-nalivnoi-pol/07.png,PNG,786,524,PNG,786,524,779595,8145903ee322fc593365b5372f839c37bca0dd20cc52b496bf6ca1e801b991c9,ok,,,,,,,,,
17,ВОЛМА — Наливной пол трескается и пылит? В чем может быть ошибка,https://volma.promo.page/promo/nalivnoi-pol-treskaetsia-i-pylit-v-chem-mojet-byt-oshibka-6a268ddbbf5214766a58cd74_0_0,08,article_image,26,,6a268df3bf5214766a58d1cc,https://avatars.mds.yandex.net/get-promoarticles/7545082/pub_6a268ddbbf5214766a58cd74_6a268df3bf5214766a58d1cc/scale_1200,https://avatars.mds.yandex.net/get-promoarticles/7545082/pub_6a268ddbbf5214766a58cd74_6a268df3bf5214766a58d1cc/orig,PROMOPAGES-10060-campaigns-20260805-v1/articles/17-volma-nalivnoi-pol/08.png,PNG,1068,699,PNG,1068,699,1304336,c3adb2cf6dfc843ffa3833476dbb77613304d9264dd6d91fd5fc537634425cdb,ok,,,,,,,,,
17,ВОЛМА — Наливной пол трескается и пылит? В чем может быть ошибка,https://volma.promo.page/promo/nalivnoi-pol-treskaetsia-i-pylit-v-chem-mojet-byt-oshibka-6a268ddbbf5214766a58cd74_0_0,09,article_image,30,,6a268df7bf5214766a58d269,https://avatars.mds.yandex.net/get-promoarticles/6429949/pub_6a268ddbbf5214766a58cd74_6a268df7bf5214766a58d269/scale_1200,https://avatars.mds.yandex.net/get-promoarticles/6429949/pub_6a268ddbbf5214766a58cd74_6a268df7bf5214766a58d269/orig,PROMOPAGES-10060-campaigns-20260805-v1/articles/17-volma-nalivnoi-pol/09.png,PNG,640,426,PNG,640,426,274107,a2a7fb67485d3b1ba9c79cb0d379a575883c73a2926909b94cbe7023ce36d0e7,ok,,,,,,,,,
17,ВОЛМА — Наливной пол трескается и пылит? В чем может быть ошибка,https://volma.promo.page/promo/nalivnoi-pol-treskaetsia-i-pylit-v-chem-mojet-byt-oshibka-6a268ddbbf5214766a58cd74_0_0,10,article_image,40,,6a268df7bf5214766a58d26a,https://avatars.mds.yandex.net/get-promoarticles/7545082/pub_6a268ddbbf5214766a58cd74_6a268df7bf5214766a58d26a/scale_1200,https://avatars.mds.yandex.net/get-promoarticles/7545082/pub_6a268ddbbf5214766a58cd74_6a268df7bf5214766a58d26a/orig,PROMOPAGES-10060-campaigns-20260805-v1/articles/17-volma-nalivnoi-pol/10.png,PNG,1000,450,PNG,1000,450,821164,07681c2ce16f49fa3d99a7ce8873a068a81648a2ec7447be5beef845d3593b22,ok,,,,,,,,,
17,ВОЛМА — Наливной пол трескается и пылит? В чем может быть ошибка,https://volma.promo.page/promo/nalivnoi-pol-treskaetsia-i-pylit-v-chem-mojet-byt-oshibka-6a268ddbbf5214766a58cd74_0_0,11,article_image,47,,6a268df8bf5214766a58d277,https://avatars.mds.yandex.net/get-promoarticles/6429949/pub_6a268ddbbf5214766a58cd74_6a268df8bf5214766a58d277/scale_1200,https://avatars.mds.yandex.net/get-promoarticles/6429949/pub_6a268ddbbf5214766a58cd74_6a268df8bf5214766a58d277/orig,PROMOPAGES-10060-campaigns-20260805-v1/articles/17-volma-nalivnoi-pol/11.jpeg,JPEG,1940,500,JPEG,1940,500,138681,0946413a1158e50212d7d2454d329e9b89621e0ed412866ec80da2bf0fde9719,ok,,,,,,,,,
18,ВОЛМА — Плиточный клей: 5 вопросов экспертам по ремонту,https://volma.promo.page/promo/plitochnyi-klei-5-voprosov-ekspertam-po-remontu-6a267e54c6621a31e5630a18_0_0,01,cover,,,6a30e9cc66e1c52e2cb60ab1,https://avatars.mds.yandex.net/get-promoarticles/5400274/pub_6a267e54c6621a31e5630a18_6a30e9cc66e1c52e2cb60ab1/scale_1200,https://avatars.mds.yandex.net/get-promoarticles/5400274/pub_6a267e54c6621a31e5630a18_6a30e9cc66e1c52e2cb60ab1/orig,PROMOPAGES-10060-campaigns-20260805-v1/articles/18-volma-plitochnyi-klei/01.jpeg,JPEG,1280,640,JPEG,1280,640,179833,7c3918845b00e5b559513f5ac1187bb895555be6a1e977fcfda9c88332758df6,ok,,,,,,,,,
18,ВОЛМА — Плиточный клей: 5 вопросов экспертам по ремонту,https://volma.promo.page/promo/plitochnyi-klei-5-voprosov-ekspertam-po-remontu-6a267e54c6621a31e5630a18_0_0,02,article_image,2,,6a267e6fb55c4222ecf27224,https://avatars.mds.yandex.net/get-promoarticles/7545082/pub_6a267e54c6621a31e5630a18_6a267e6fb55c4222ecf27224/scale_1200,https://avatars.mds.yandex.net/get-promoarticles/7545082/pub_6a267e54c6621a31e5630a18_6a267e6fb55c4222ecf27224/orig,PROMOPAGES-10060-campaigns-20260805-v1/articles/18-volma-plitochnyi-klei/02.jpeg,JPEG,752,377,JPEG,752,377,35167,8f0380c64bc13052ba2998cc3d886567e0670b8804703ab396fdc31a6e8cb2e3,ok,,,,,,,,,
18,ВОЛМА — Плиточный клей: 5 вопросов экспертам по ремонту,https://volma.promo.page/promo/plitochnyi-klei-5-voprosov-ekspertam-po-remontu-6a267e54c6621a31e5630a18_0_0,03,article_image,10,,6a267e6f81cbac61b6b6a8cf,https://avatars.mds.yandex.net/get-promoarticles/6429949/pub_6a267e54c6621a31e5630a18_6a267e6f81cbac61b6b6a8cf/scale_1200,https://avatars.mds.yandex.net/get-promoarticles/6429949/pub_6a267e54c6621a31e5630a18_6a267e6f81cbac61b6b6a8cf/orig,PROMOPAGES-10060-campaigns-20260805-v1/articles/18-volma-plitochnyi-klei/03.jpeg,JPEG,752,459,JPEG,752,459,79963,e1953d89b9aca64214e9ede065ab4d6695a618b6e229ab3f64bc9ef2f775f347,ok,,,,,,,,,
18,ВОЛМА — Плиточный клей: 5 вопросов экспертам по ремонту,https://volma.promo.page/promo/plitochnyi-klei-5-voprosov-ekspertam-po-remontu-6a267e54c6621a31e5630a18_0_0,04,article_image,16,,6a267e6fb55c4222ecf27231,https://avatars.mds.yandex.net/get-promoarticles/5400274/pub_6a267e54c6621a31e5630a18_6a267e6fb55c4222ecf27231/scale_1200,https://avatars.mds.yandex.net/get-promoarticles/5400274/pub_6a267e54c6621a31e5630a18_6a267e6fb55c4222ecf27231/orig,PROMOPAGES-10060-campaigns-20260805-v1/articles/18-volma-plitochnyi-klei/04.jpeg,JPEG,752,500,JPEG,752,500,49107,c90e9fa04a55052d06bc20cad6fce60b1a7df420b53510639e9cfa07952c57ab,ok,,,,,,,,,
18,ВОЛМА — Плиточный клей: 5 вопросов экспертам по ремонту,https://volma.promo.page/promo/plitochnyi-klei-5-voprosov-ekspertam-po-remontu-6a267e54c6621a31e5630a18_0_0,05,article_image,17,,6a2682a081cbac61b6b77c7f,https://avatars.mds.yandex.net/get-promoarticles/5400274/pub_6a267e54c6621a31e5630a18_6a2682a081cbac61b6b77c7f/scale_1200,https://avatars.mds.yandex.net/get-promoarticles/5400274/pub_6a267e54c6621a31e5630a18_6a2682a081cbac61b6b77c7f/orig,PROMOPAGES-10060-campaigns-20260805-v1/articles/18-volma-plitochnyi-klei/05.png,PNG,758,220,PNG,758,220,17569,95a38e9469f6055c7eab934ab7173af57d5445112e835e200a83964f74938543,ok,,,,,,,,,
18,ВОЛМА — Плиточный клей: 5 вопросов экспертам по ремонту,https://volma.promo.page/promo/plitochnyi-klei-5-voprosov-ekspertam-po-remontu-6a267e54c6621a31e5630a18_0_0,06,article_image,19,,6a267e6fb55c4222ecf2723e,https://avatars.mds.yandex.net/get-promoarticles/5400274/pub_6a267e54c6621a31e5630a18_6a267e6fb55c4222ecf2723e/scale_1200,https://avatars.mds.yandex.net/get-promoarticles/5400274/pub_6a267e54c6621a31e5630a18_6a267e6fb55c4222ecf2723e/orig,PROMOPAGES-10060-campaigns-20260805-v1/articles/18-volma-plitochnyi-klei/06.jpeg,JPEG,752,502,JPEG,752,502,56115,d71c1d3e126dada5d0ef8d45535fdc48ef9047b2debd3629bb73fd8c141ac10a,ok,,,,,,,,,
18,ВОЛМА — Плиточный клей: 5 вопросов экспертам по ремонту,https://volma.promo.page/promo/plitochnyi-klei-5-voprosov-ekspertam-po-remontu-6a267e54c6621a31e5630a18_0_0,07,article_image,35,,6a269812b55c4222ecf7445c,https://avatars.mds.yandex.net/get-promoarticles/5096941/pub_6a267e54c6621a31e5630a18_6a269812b55c4222ecf7445c/scale_1200,https://avatars.mds.yandex.net/get-promoarticles/5096941/pub_6a267e54c6621a31e5630a18_6a269812b55c4222ecf7445c/orig,PROMOPAGES-10060-campaigns-20260805-v1/articles/18-volma-plitochnyi-klei/07.png,PNG,773,239,PNG,773,239,27754,07fd4373396697d3078265a72337a759d591449deb6cafe9869e9d2f92fb43e8,ok,,,,,,,,,
18,ВОЛМА — Плиточный клей: 5 вопросов экспертам по ремонту,https://volma.promo.page/promo/plitochnyi-klei-5-voprosov-ekspertam-po-remontu-6a267e54c6621a31e5630a18_0_0,08,article_image,48,,6a267e6fc6621a31e5630ed8,https://avatars.mds.yandex.net/get-promoarticles/5400274/pub_6a267e54c6621a31e5630a18_6a267e6fc6621a31e5630ed8/scale_1200,https://avatars.mds.yandex.net/get-promoarticles/5400274/pub_6a267e54c6621a31e5630a18_6a267e6fc6621a31e5630ed8/orig,PROMOPAGES-10060-campaigns-20260805-v1/articles/18-volma-plitochnyi-klei/08.jpeg,JPEG,752,193,JPEG,752,193,30852,ff2fa123c99e8b82a954af9870660faa5306e3d6ebb7c57675df542077fbaa03,ok,,,,,,,,,
